SU3_ADJOINT_SWAP_TABLE_V1
# Eq8 convention: B(g1,g2)[in] = sum_out W[out,in] B(g2,g1)[out]
# Irrep convention: SU(3) Dynkin labels p q; adjoint=(1,1)
# Vertex convention: isometric real CG maps; multiplicities are zero-based
# Self vertex mult=0: normalized action v tensor X -> rho(X)v (except 8x8)
# 8x8->8: mult=0 Jordan/symmetric, mult=1 Lie-bracket/antisymmetric
NC 3
ADJOINT_PQ 1 1
MAX_PREFIX_GLUONS 6
NBLOCKS 354
NPATHS 1165
NVALUES 5673
BEGIN_BLOCKS
# block left_p left_q right_p right_q size
265 5 4 -1.68393828513640348e-01
265 5 5 -4.23611111111114658e-01
266 0 0 1.00000000000000000e+00
267 0 0 8.33333333333338422e-02
267 0 1 9.96521728591779676e-01
267 1 0 9.96521728591778011e-01
267 1 1 -8.33333333333329540e-02
268 0 0 -1.11111111111110508e-01
268 0 1 9.93807989999909491e-01
268 1 0 9.93807989999910601e-01
268 1 1 1.11111111111110869e-01
269 0 0 1.00000000000000000e+00
270 0 0 1.00000000000000000e+00
271 0 0 -1.25000000000000000e-01
271 0 1 9.92156741649222518e-01
271 1 0 9.92156741649221963e-01
271 1 1 1.25000000000000444e-01
272 0 0 7.69230769230769412e-02
272 0 1 9.97037030524282275e-01
272 1 0 9.97037030524287493e-01
272 1 1 -7.69230769230767331e-02
273 0 0 1.00000000000000000e+00
274 0 0 1.31578947368420456e-02
274 0 1 1.16013826170738035e-01
274 0 2 -1.02731339279576353e-01
274 0 3 1.25477047417844711e-01
274 0 4 9.63705385569389006e-01
274 0 5 -1.77034952111173816e-01
274 1 0 1.16013826170738465e-01
274 1 1 4.74822874493926017e-01
274 1 2 -1.17634731954228827e-02
274 1 3 -9.48289285657631514e-02
274 1 4 1.10351160132144119e-01
274 1 5 8.60102172103688223e-01
274 2 0 -1.02731339279576214e-01
274 2 1 -1.17634731954228758e-02
274 2 2 1.04166666666666852e-02
274 2 3 9.79672309886241321e-01
274 2 4 -9.77169949963210549e-02
274 2 5 1.41042333413818721e-01
274 3 0 1.25477047417844462e-01
274 3 1 -9.48289285657626102e-02
274 3 2 9.79672309886237325e-01
274 3 3 8.54700854700861205e-03
274 3 4 1.19352479006572421e-01
274 3 5 3.44540929414466832e-02
274 4 0 9.63705385569393225e-01
274 4 1 1.10351160132144424e-01
274 4 2 -9.77169949963212353e-02
274 4 3 1.19352479006572199e-01
274 4 4 -8.33333333333335369e-02
274 4 5 -1.68393828513640903e-01
274 5 0 -1.77034952111174232e-01
274 5 1 8.60102172103690110e-01
274 5 2 1.41042333413818666e-01
274 5 3 3.44540929414467456e-02
274 5 4 -1.68393828513641153e-01
274 5 5 -4.23611111111112049e-01
275 0 0 1.00000000000000000e+00
276 0 0 -3.12500000000001249e-02
276 0 1 1.18585412256314082e-01
276 0 2 2.93483922046847423e-01
276 0 3 1.00222965717159246e-01
276 0 4 -1.44659390589461589e-01
276 0 5 9.31588505112180942e-01
276 1 0 1.18585412256314165e-01
276 1 1 1.49999999999999828e-01
276 1 2 1.76776695296637296e-02
276 1 3 9.71927392937795176e-01
276 1 4 -3.65962527355701492e-02
276 1 5 -1.30930734141595118e-01
276 2 0 2.93483922046847590e-01
276 2 1 1.76776695296637469e-02
276 2 2 4.37500000000005523e-02
276 2 3 1.49403576166799099e-02
276 2 4 9.44527234349847644e-01
276 2 5 1.38873014965882502e-01
276 3 0 1.00222965717159371e-01
276 3 1 9.71927392937795509e-01
276 3 2 1.49403576166799428e-02
276 3 3 -1.78571428571428492e-01
276 3 4 -3.09294787065871671e-02
276 3 5 -1.10656667034497849e-01
276 4 0 -1.44659390589462089e-01
276 4 1 -3.65962527355699480e-02
276 4 2 9.44527234349851530e-01
276 4 3 -3.09294787065871324e-02
276 4 4 4.46428571428572479e-02
276 4 5 -2.87494454249972664e-01
276 5 0 9.31588505112176168e-01
276 5 1 -1.30930734141594951e-01
276 5 2 1.38873014965882835e-01
276 5 3 -1.10656667034497391e-01
276 5 4 -2.87494454249973552e-01
276 5 5 -2.85714285714285463e-02
277 0 0 1.92307692307693012e-02
277 0 1 8.23852554571634782e-02
277 0 2 3.06275016381666154e-01
277 0 3 9.07841299003205454e-02
277 0 4 2.62071209180480373e-02
277 0 5 9.43456353049724750e-01
277 1 0 8.23852554571634643e-02
277 1 1 -1.17647058823529674e-01
277 1 2 9.37208831547881455e-02
277 1 3 9.72305585328247624e-01
277 1 4 -1.12272178284768556e-01
277 1 5 -1.12272178284767696e-01
277 2 0 3.06275016381666154e-01
277 2 1 9.37208831547881455e-02
277 2 2 -1.18250377073906579e-01
277 2 3 1.03275383240401072e-01
277 2 4 9.34141768260620009e-01
277 2 5 -1.19252140629014357e-02
277 3 0 9.07841299003205038e-02
277 3 1 9.72305585328247624e-01
277 3 2 1.03275383240401114e-01
277 3 3 7.14285714285716883e-02
277 3 4 -1.23717914826347683e-01
277 3 5 -1.23717914826348543e-01
277 4 0 2.62071209180480304e-02
277 4 1 -1.12272178284768570e-01
277 4 2 9.34141768260619565e-01
277 4 3 -1.23717914826347683e-01
277 4 4 1.30952380952382125e-01
277 4 5 -2.85714285714284588e-01
277 5 0 9.43456353049724306e-01
277 5 1 -1.12272178284767696e-01
277 5 2 -1.19252140629014427e-02
277 5 3 -1.23717914826348446e-01
277 5 4 -2.85714285714284588e-01
277 5 5 1.42857142857143044e-02
278 0 0 2.00000000000000011e-01
278 0 1 9.79795897113275305e-01
278 1 0 9.79795897113275083e-01
278 1 1 -1.99999999999999456e-01
279 0 0 1.01442307692307956e-01
279 0 1 -1.26561986356616748e-02
279 0 2 -2.27541530119216642e-02
279 0 3 6.57793514480273095e-02
279 0 4 1.32922041929731116e-01
279 0 5 1.32922041929731144e-01
279 0 6 3.34378369860805269e-01
279 0 7 -5.99556048773843137e-02
279 0 8 -1.09463457467366909e-01
279 0 9 9.06632366795220968e-01
279 1 0 -1.26561986356616783e-02
279 1 1 1.10576923076922320e-02
279 1 2 1.99666882344882890e-01
279 1 3 -1.37431301519568505e-01
279 1 4 -2.38037996782209729e-02
279 1 5 -2.38037996782211464e-02
279 1 6 3.43578253798922373e-02
279 1 7 -8.35092535910477753e-03
279 1 8 9.60537940996961326e-01
279 1 9 1.26280424302938066e-01
279 2 0 -2.27541530119216399e-02
279 2 1 1.99666882344882890e-01
279 2 2 2.56410256410256540e-02
279 2 3 -7.41249316661101304e-02
279 2 4 1.28388147753274090e-01
279 2 5 1.28388147753274423e-01
279 2 6 -1.35895708054534964e-01
279 2 7 9.45872378396267255e-01
279 2 8 -1.02792785350932850e-02
279 2 9 8.51382446968411977e-02
279 3 0 6.57793514480273928e-02
279 3 1 -1.37431301519568394e-01
279 3 2 -7.41249316661100471e-02
279 3 3 9.64285714285686546e-01
279 3 6 -3.57142857142857886e-02
279 3 7 1.08507789330392679e-01
279 3 8 1.63438450673505209e-01
279 3 9 -4.10206327071184207e-02
279 4 0 1.32922041929731199e-01
279 4 1 -2.38037996782209937e-02
279 4 2 1.28388147753274035e-01
279 4 4 -3.57142857142855111e-02
279 4 5 9.64285714285712525e-01
279 4 6 -3.09294787065870595e-02
279 4 7 -1.12764602482332013e-01
279 4 8 1.71565879076879674e-02
279 4 9 -1.42099640014701378e-01
279 5 0 1.32922041929731172e-01
279 5 1 -2.38037996782211707e-02
279 5 2 1.28388147753274506e-01
279 5 4 9.64285714285712303e-01
279 5 5 -3.57142857142856707e-02
279 5 6 -3.09294787065870942e-02
279 5 7 -1.12764602482332207e-01
279 5 8 1.71565879076879257e-02
279 5 9 -1.42099640014701351e-01
279 6 0 3.34378369860804714e-01
279 6 1 3.43578253798922720e-02
279 6 2 -1.35895708054535103e-01
279 6 3 -3.57142857142858094e-02
279 6 4 -3.09294787065870110e-02
279 6 5 -3.09294787065871012e-02
279 6 6 8.54166666666668961e-01
279 6 7 1.62761683995589546e-01
279 6 8 3.96214425875163895e-02
279 6 9 -3.28165061656947088e-01
279 7 0 -5.99556048773843067e-02
279 7 1 -8.35092535910476538e-03
279 7 2 9.45872378396267477e-01
279 7 3 1.08507789330392637e-01
279 7 4 -1.12764602482332180e-01
279 7 5 -1.12764602482332277e-01
279 7 6 1.62761683995589213e-01
279 7 7 3.73626373626374728e-02
279 7 8 -1.89596269905633996e-01
279 7 9 -2.49259257631071762e-02
279 8 0 -1.09463457467366937e-01
279 8 1 9.60537940996961659e-01
279 8 2 -1.02792785350932798e-02
279 8 3 1.63438450673505181e-01
279 8 4 1.71565879076879813e-02
279 8 5 1.71565879076879292e-02
279 8 6 3.96214425875163756e-02
279 8 7 -1.89596269905633663e-01
279 8 8 1.30494505494505499e-02
279 8 9 -1.70656147589411562e-02
279 9 0 9.06632366795222078e-01
279 9 1 1.26280424302938343e-01
279 9 2 8.51382446968411838e-02
279 9 3 -4.10206327071184693e-02
279 9 4 -1.42099640014701295e-01
279 9 5 -1.42099640014701128e-01
279 9 6 -3.28165061656946755e-01
279 9 7 -2.49259257631071311e-02
279 9 8 -1.70656147589411770e-02
279 9 9 6.44230769230770967e-02
280 0 0 1.99999999999999151e-01
280 0 1 9.79795897113269754e-01
280 1 0 9.79795897113270087e-01
280 1 1 -1.99999999999997957e-01
281 0 0 1.66666666666666803e-02
281 0 1 9.34353184302317147e-02
281 0 2 2.42752078113805031e-01
281 0 3 1.02353263143831655e-01
281 0 4 1.48249863332220819e-02
281 0 5 9.59878909742020725e-01
281 1 0 9.34353184302318673e-02
281 1 1 -1.19047619047620082e-01
281 1 2 1.23717914826348627e-01
281 1 3 9.65034982271011921e-01
281 1 4 -1.24665958689158432e-01
281 1 5 -1.22299897617557107e-01
281 2 0 2.42752078113805447e-01
281 2 1 1.23717914826348460e-01
281 2 2 -1.78571428571427243e-01
281 2 3 1.35526185435788121e-01
281 2 4 9.35687022503593591e-01
281 3 0 1.02353263143831433e-01
281 3 1 9.65034982271012476e-01
281 3 2 1.35526185435788038e-01
281 3 3 5.71428571428574672e-02
281 3 4 -1.36564715454118607e-01
281 3 5 -1.33972825411416308e-01
281 4 0 1.48249863332220663e-02
281 4 1 -1.24665958689158543e-01
281 4 2 9.35687022503591814e-01
281 4 3 -1.36564715454118829e-01
281 4 4 2.10989010989010267e-01
281 4 5 -2.13452875777101286e-01
281 5 0 9.59878909742019615e-01
281 5 1 -1.22299897617556941e-01
281 5 3 -1.33972825411416474e-01
281 5 4 -2.13452875777101342e-01
281 5 5 1.28205128205127160e-02
282 0 0 -2.22222222222223029e-02
282 0 1 1.02868899974727881e-01
282 0 2 2.37565548366599710e-01
282 0 3 8.90870806374746416e-02
282 0 4 -1.30930734141594313e-01
282 0 5 9.52579344415676155e-01
282 1 0 1.02868899974727979e-01
282 1 1 1.30952380952381153e-01
282 1 2 1.37464349807053642e-02
282 1 3 9.79433492375261561e-01
282 1 4 -2.52538136138051421e-02
282 1 5 -1.10239637961024636e-01
282 2 0 2.37565548366599599e-01
282 2 1 1.37464349807053590e-02
282 2 2 3.17460317460319108e-02
282 2 3 1.19047619047618850e-02
282 2 4 9.62299541807677516e-01
282 2 5 1.27293769304328758e-01
282 3 0 8.90870806374746832e-02
282 3 1 9.79433492375260673e-01
282 3 2 1.19047619047619110e-02
282 3 3 -1.51785714285714440e-01
282 3 4 -2.18704441319926141e-02
282 3 5 -9.54703269782466168e-02
282 4 0 -1.30930734141594562e-01
282 4 1 -2.52538136138051421e-02
282 4 2 9.62299541807678072e-01
282 4 3 -2.18704441319926279e-02
282 4 4 3.21428571428570217e-02
282 4 5 -2.33853586673372471e-01
282 5 0 9.52579344415676932e-01
282 5 1 -1.10239637961024525e-01
282 5 2 1.27293769304328702e-01
282 5 3 -9.54703269782465336e-02
282 5 4 -2.33853586673372166e-01
282 5 5 -2.08333333333334224e-02
283 0 0 1.00000000000000000e+00
284 0 0 3.57142857142859135e-02
284 0 1 1.23717914826348571e-01
284 0 2 -9.70523172123937822e-02
284 0 3 1.19789355937488767e-01
284 0 4 9.68822001932546972e-01
284 0 5 -1.45029837778830939e-01
284 1 0 1.23717914826348682e-01
284 1 1 2.85714285714287419e-01
284 1 3 -1.38320833793121434e-01
284 1 4 1.15727512471569441e-01
284 1 5 9.33025034115220198e-01
284 2 0 -9.70523172123939626e-02
284 2 2 1.09890109890109552e-02
284 2 3 9.76570103973538162e-01
284 2 4 -9.07841299003205870e-02
284 2 5 1.68905781856476922e-01
284 3 0 1.19789355937489031e-01
284 3 1 -1.38320833793121156e-01
284 3 2 9.76570103973539161e-01
284 3 3 8.92857142857138644e-03
284 3 4 1.12052682125098876e-01
284 3 5 1.38984246873956451e-02
284 4 0 9.68822001932545973e-01
284 4 1 1.15727512471569358e-01
284 4 2 -9.07841299003206842e-02
284 4 3 1.12052682125098904e-01
284 4 4 -9.37499999999993755e-02
284 4 5 -1.35662990956947255e-01
284 5 0 -1.45029837778830994e-01
284 5 1 9.33025034115219531e-01
284 5 2 1.68905781856477311e-01
284 5 3 1.38984246873956625e-02
284 5 4 -1.35662990956947477e-01
284 5 5 -2.47596153846154327e-01
285 0 0 1.00000000000000000e+00
286 0 0 7.69230769230770522e-02
286 0 1 9.97037030524286050e-01
286 1 0 9.97037030524285939e-01
286 1 1 -7.69230769230778572e-02
287 0 0 -1.25000000000000722e-01
287 0 1 9.92156741649221741e-01
287 1 0 9.92156741649221297e-01
287 1 1 1.25000000000000222e-01
288 0 0 1.00000000000000000e+00
289 0 0 1.00000000000000000e+00
290 0 0 -1.42857142857142017e-01
290 0 1 9.89743318610784795e-01
290 1 0 9.89743318610784906e-01
290 1 1 1.42857142857141850e-01
291 0 0 7.14285714285706336e-02
291 0 1 9.97445717412065669e-01
291 1 0 9.97445717412065225e-01
291 1 1 -7.14285714285717160e-02
292 0 0 1.00000000000000000e+00
293 0 0 3.57142857142858719e-02
293 0 1 1.23717914826348238e-01
293 0 2 -9.70523172123940320e-02
293 0 3 1.19789355937488629e-01
293 0 4 9.68822001932549526e-01
293 0 5 -1.45029837778831078e-01
293 1 0 1.23717914826348016e-01
293 1 1 2.85714285714285920e-01
293 1 3 -1.38320833793122322e-01
293 1 4 1.15727512471569385e-01
293 1 5 9.33025034115231855e-01
293 2 0 -9.70523172123941152e-02
293 2 2 1.09890109890110176e-02
293 2 3 9.76570103973535386e-01
293 2 4 -9.07841299003203234e-02
293 2 5 1.68905781856477144e-01
293 3 0 1.19789355937488393e-01
293 3 1 -1.38320833793122322e-01
293 3 2 9.76570103973535386e-01
293 3 3 8.92857142857141767e-03
293 3 4 1.12052682125099681e-01
293 3 5 1.38984246873957249e-02
293 4 0 9.68822001932548527e-01
293 4 1 1.15727512471569483e-01
293 4 2 -9.07841299003204760e-02
293 4 3 1.12052682125099806e-01
293 4 4 -9.37500000000000000e-02
293 4 5 -1.35662990956947949e-01
293 5 0 -1.45029837778831105e-01
293 5 1 9.33025034115232410e-01
293 5 2 1.68905781856477089e-01
293 5 3 1.38984246873957232e-02
293 5 4 -1.35662990956947893e-01
293 5 5 -2.47596153846152633e-01
294 0 0 1.00000000000000000e+00
295 0 0 -2.38095238095238949e-02
295 0 1 1.16642368703961816e-01
295 0 2 1.85841038739426173e-01
295 0 3 9.96023841112000513e-02
295 0 4 -1.85312329165273904e-01
295 0 5 9.52380952380953438e-01
295 1 0 1.16642368703961788e-01
295 1 1 1.42857142857143321e-01
295 1 3 9.75900072948538533e-01
295 1 5 -1.16642368703961066e-01
295 2 0 1.85841038739426451e-01
295 2 2 3.29670329670328777e-02
295 2 4 9.64281800812313517e-01
295 2 5 1.85841038739426367e-01
295 3 0 9.96023841111997321e-02
295 3 1 9.75900072948539310e-01
295 3 3 -1.66666666666666047e-01
295 3 5 -9.96023841111992325e-02
295 4 0 -1.85312329165274264e-01
295 4 2 9.64281800812312295e-01
295 4 4 3.84615384615384151e-02
295 4 5 -1.85312329165276568e-01
295 5 0 9.52380952380952439e-01
295 5 1 -1.16642368703960955e-01
295 5 2 1.85841038739426451e-01
295 5 3 -9.96023841111990937e-02
295 5 4 -1.85312329165276207e-01
295 5 5 -2.38095238095238533e-02
296 0 0 1.19047619047617740e-02
296 0 1 8.31204764510056343e-02
296 0 2 2.03602754481988196e-01
296 0 3 8.97803757678474618e-02
296 0 4 1.11358850796843233e-02
296 0 5 9.71241812112914715e-01
296 1 0 8.31204764510056343e-02
296 1 1 -9.82142857142856290e-02
296 1 2 1.09352220659963417e-01
296 1 3 9.74039896635708780e-01
296 1 4 -1.08852920646775847e-01
296 1 5 -1.04328106191460698e-01
296 2 0 2.03602754481987863e-01
296 2 1 1.09352220659963306e-01
296 2 2 -1.60714285714285005e-01
296 2 3 1.18113897815383354e-01
296 2 4 9.52264687843813462e-01
296 3 0 8.97803757678474201e-02
296 3 1 9.74039896635709002e-01
296 3 2 1.18113897815383284e-01
296 3 3 5.20833333333333079e-02
296 3 4 -1.17574592162687633e-01
296 3 5 -1.12687233963802633e-01
296 4 0 1.11358850796843337e-02
296 4 1 -1.08852920646775972e-01
296 4 2 9.52264687843814017e-01
296 4 3 -1.17574592162687161e-01
296 4 4 1.85416666666665092e-01
296 4 5 -1.81702705031799888e-01
296 5 0 9.71241812112915381e-01
296 5 1 -1.04328106191461170e-01
296 5 3 -1.12687233963802813e-01
296 5 4 -1.81702705031800055e-01
296 5 5 9.52380952380957151e-03
297 0 0 1.42857142857142766e-01
297 0 1 9.89743318610790457e-01
297 1 0 9.89743318610790124e-01
297 1 1 -1.42857142857143737e-01
298 0 0 4.88338192419823305e-02
298 0 1 -8.85777872084835168e-03
298 0 2 -1.97096461851166138e-02
298 0 3 8.16226875294698700e-02
298 0 4 1.18113897815383562e-01
298 0 5 1.18113897815383562e-01
298 0 6 2.15567610654755132e-01
298 0 7 -5.83090379008744733e-02
298 0 8 -1.32965064151503803e-01
298 0 9 9.46063016885600350e-01
298 1 0 -8.85777872084835341e-03
298 1 1 9.64341780668308973e-03
298 1 2 1.43717289141296833e-01
298 1 3 -1.32260014253222452e-01
298 1 6 3.05215417507434944e-02
298 1 7 -8.85777872084844015e-03
298 1 8 9.69544475373840808e-01
298 1 9 1.43717289141297333e-01
298 2 0 -1.97096461851166034e-02
298 2 1 1.43717289141296833e-01
298 2 2 3.40743440233231831e-02
298 2 3 -5.65951509862846272e-02
298 2 4 1.27759714475483482e-01
298 2 5 1.27759714475483732e-01
298 2 6 -2.01478737511172512e-01
298 2 7 9.46063016885597685e-01
298 2 8 -1.10633620763908591e-02
298 2 9 7.87172011661813331e-02
298 3 0 8.16226875294698284e-02
298 3 1 -1.32260014253222424e-01
298 3 2 -5.65951509862847105e-02
298 3 3 9.68749999999995337e-01
298 3 6 -3.12499999999997398e-02
298 3 7 8.16226875294704807e-02
298 3 8 1.52720709664243420e-01
298 3 9 -5.65951509862846341e-02
298 4 0 1.18113897815383562e-01
298 4 2 1.27759714475483566e-01
298 4 4 -3.12499999999997398e-02
298 4 5 9.68750000000005995e-01
298 4 7 -1.18113897815382951e-01
298 4 9 -1.27759714475484482e-01
298 5 0 1.18113897815383603e-01
298 5 2 1.27759714475483871e-01
298 5 4 9.68750000000004996e-01
298 5 5 -3.12500000000002359e-02
298 5 7 -1.18113897815382896e-01
298 5 9 -1.27759714475483677e-01
298 6 0 2.15567610654755187e-01
298 6 1 3.05215417507434424e-02
298 6 2 -2.01478737511172595e-01
298 6 3 -3.12499999999996982e-02
298 6 6 9.07211538461537348e-01
298 6 7 2.15567610654753689e-01
298 6 8 3.05441419328485939e-02
298 6 9 -2.01478737511173261e-01
298 7 0 -5.83090379008744178e-02
298 7 1 -8.85777872084844015e-03
298 7 2 9.46063016885598795e-01
298 7 3 8.16226875294704807e-02
298 7 4 -1.18113897815382896e-01
298 7 5 -1.18113897815382979e-01
298 7 6 2.15567610654753550e-01
298 7 7 4.88338192419825248e-02
298 7 8 -1.32965064151503526e-01
298 7 9 -1.97096461851166103e-02
298 8 0 -1.32965064151503470e-01
298 8 1 9.69544475373841141e-01
298 8 2 -1.10633620763908782e-02
298 8 3 1.52720709664243476e-01
298 8 6 3.05441419328486494e-02
298 8 7 -1.32965064151503609e-01
298 8 8 1.10787172011661446e-02
298 8 9 -1.10633620763908244e-02
298 9 0 9.46063016885600017e-01
298 9 1 1.43717289141297500e-01
298 9 2 7.87172011661810556e-02
298 9 3 -5.65951509862846272e-02
298 9 4 -1.27759714475484787e-01
298 9 5 -1.27759714475483926e-01
298 9 6 -2.01478737511173206e-01
298 9 7 -1.97096461851166173e-02
298 9 8 -1.10633620763908192e-02
298 9 9 3.40743440233238076e-02
299 0 0 1.42857142857143210e-01
299 0 1 9.89743318610783906e-01
299 1 0 9.89743318610786016e-01
299 1 1 -1.42857142857142988e-01
300 0 0 1.09890109890110575e-02
300 0 1 9.07841299003203650e-02
300 0 2 1.68905781856476200e-01
300 0 3 9.70523172123934907e-02
300 0 5 9.76570103973525394e-01
300 1 0 9.07841299003203789e-02
300 1 1 -9.37500000000007216e-02
300 1 2 1.35662990956946949e-01
300 1 3 9.68822001932551968e-01
300 1 4 -1.15727512471569080e-01
300 1 5 -1.12052682125099723e-01
300 2 0 1.68905781856476089e-01
300 2 1 1.35662990956946949e-01
300 2 2 -2.47596153846154771e-01
300 2 3 1.45029837778831772e-01
300 2 4 9.33025034115227858e-01
300 2 5 1.38984246873956156e-02
300 3 0 9.70523172123936712e-02
300 3 1 9.68822001932552190e-01
300 3 2 1.45029837778831744e-01
300 3 3 3.57142857142856915e-02
300 3 4 -1.23717914826348613e-01
300 3 5 -1.19789355937488337e-01
300 4 1 -1.15727512471569247e-01
300 4 2 9.33025034115228746e-01
300 4 3 -1.23717914826348488e-01
300 4 4 2.85714285714285698e-01
300 4 5 -1.38320833793122433e-01
300 5 0 9.76570103973527059e-01
300 5 1 -1.12052682125099695e-01
300 5 2 1.38984246873956330e-02
300 5 3 -1.19789355937488379e-01
300 5 4 -1.38320833793122377e-01
300 5 5 8.92857142857136736e-03
301 0 0 -1.78571428571428631e-02
301 0 1 1.00222965717159621e-01
301 0 2 1.61604676382125972e-01
301 0 3 8.74817765279696929e-02
301 0 4 -1.61308425580517306e-01
301 0 5 9.64285714285716744e-01
301 1 0 1.00222965717159496e-01
301 1 1 1.25000000000000888e-01
301 1 3 9.81980506061959524e-01
301 1 5 -1.00222965717159232e-01
301 2 0 1.61604676382126500e-01
301 2 2 2.49999999999999285e-02
301 2 4 9.73212647442920575e-01
301 2 5 1.61604676382125279e-01
301 3 0 8.74817765279695403e-02
301 3 1 9.81980506061959968e-01
301 3 3 -1.42857142857141101e-01
301 3 5 -8.74817765279700399e-02
301 4 0 -1.61308425580517167e-01
301 4 2 9.73212647442920908e-01
301 4 4 2.85714285714284179e-02
301 4 5 -1.61308425580516945e-01
301 5 0 9.64285714285718631e-01
301 5 1 -1.00222965717159246e-01
301 5 2 1.61604676382125279e-01
301 5 3 -8.74817765279700954e-02
301 5 4 -1.61308425580516973e-01
301 5 5 -1.78571428571430331e-02
302 0 0 1.00000000000000000e+00
303 0 0 5.20833333333324822e-02
303 0 1 1.17574592162687508e-01
303 0 2 -8.97803757678474201e-02
303 0 3 1.12687233963802813e-01
303 0 4 9.74039896635701896e-01
303 0 5 -1.18113897815383659e-01
303 1 0 1.17574592162687563e-01
303 1 1 1.85416666666667729e-01
303 1 2 1.11358850796843666e-02
303 1 3 -1.81702705031799555e-01
303 1 4 1.08852920646776249e-01
303 1 5 9.52264687843819124e-01
303 2 0 -8.97803757678473091e-02
303 2 1 1.11358850796843510e-02
303 2 2 1.19047619047618555e-02
303 2 3 9.71241812112916714e-01
303 2 4 -8.31204764510055788e-02
303 2 5 2.03602754481988474e-01
303 3 0 1.12687233963803091e-01
303 3 1 -1.81702705031799555e-01
303 3 2 9.71241812112914382e-01
303 3 3 9.52380952380952814e-03
303 3 4 1.04328106191460698e-01
303 4 0 9.74039896635702673e-01
303 4 1 1.08852920646776097e-01
303 4 2 -8.31204764510056066e-02
303 4 3 1.04328106191460684e-01
303 4 4 -9.82142857142855041e-02
303 4 5 -1.09352220659963473e-01
303 5 0 -1.18113897815383728e-01
303 5 1 9.52264687843816460e-01
303 5 2 2.03602754481988252e-01
303 5 4 -1.09352220659963417e-01
303 5 5 -1.60714285714285560e-01
304 0 0 1.00000000000000000e+00
305 0 0 7.14285714285715773e-02
305 0 1 9.97445717412063559e-01
305 1 0 9.97445717412063226e-01
305 1 1 -7.14285714285715495e-02
306 0 0 -1.42857142857142433e-01
306 0 1 9.89743318610791567e-01
306 1 0 9.89743318610789902e-01
306 1 1 1.42857142857142988e-01
307 0 0 1.00000000000000000e+00
308 0 0 1.00000000000000000e+00
309 0 0 -1.99999999999999650e-01
309 0 1 9.79795897113274084e-01
309 1 0 9.79795897113272418e-01
309 1 1 1.99999999999999539e-01
310 0 0 7.69230769230766082e-02
310 0 1 9.97037030524287160e-01
310 1 0 9.97037030524288492e-01
310 1 1 -7.69230769230774408e-02
311 0 0 1.00000000000000000e+00
312 0 0 5.71428571428572105e-02
312 0 1 1.36564715454118496e-01
312 0 2 -1.02353263143832030e-01
312 0 3 1.33972825411417196e-01
312 0 4 9.65034982271011255e-01
312 0 5 -1.35526185435787649e-01
312 1 0 1.36564715454118496e-01
312 1 1 2.10989010989010628e-01
312 1 2 1.48249863332219709e-02
312 1 3 -2.13452875777102619e-01
312 1 4 1.24665958689158543e-01
312 1 5 9.35687022503592924e-01
312 2 0 -1.02353263143832002e-01
312 2 1 1.48249863332219917e-02
312 2 2 1.66666666666666352e-02
312 2 3 9.59878909742017949e-01
312 2 4 -9.34353184302317286e-02
312 2 5 2.42752078113805309e-01
312 3 0 1.33972825411417168e-01
312 3 1 -2.13452875777102619e-01
312 3 2 9.59878909742017949e-01
312 3 3 1.28205128205127437e-02
312 3 4 1.22299897617556316e-01
312 4 0 9.65034982271010588e-01
312 4 1 1.24665958689158349e-01
312 4 2 -9.34353184302316175e-02
312 4 3 1.22299897617556372e-01
312 4 4 -1.19047619047619305e-01
312 4 5 -1.23717914826348460e-01
312 5 0 -1.35526185435787677e-01
312 5 1 9.35687022503591037e-01
312 5 2 2.42752078113805336e-01
312 5 4 -1.23717914826348543e-01
312 5 5 -1.78571428571429824e-01
313 0 0 1.00000000000000000e+00
314 0 0 -2.85714285714285289e-02
314 0 1 1.30930734141594979e-01
314 0 2 1.38873014965882585e-01
314 0 3 1.10656667034497405e-01
314 0 4 -2.87494454249973108e-01
314 0 5 9.31588505112180831e-01
314 1 0 1.30930734141595229e-01
314 1 1 1.50000000000000494e-01
314 1 2 -1.76776695296637400e-02
314 1 3 9.71927392937797952e-01
314 1 4 3.65962527355700173e-02
314 1 5 -1.18585412256314124e-01
314 2 0 1.38873014965883279e-01
314 2 1 -1.76776695296636879e-02
314 2 2 4.37499999999998238e-02
314 2 3 -1.49403576166798925e-02
314 2 4 9.44527234349845202e-01
314 2 5 2.93483922046847701e-01
314 3 0 1.10656667034497502e-01
314 3 1 9.71927392937798063e-01
314 3 2 -1.49403576166799168e-02
314 3 3 -1.78571428571428770e-01
314 3 4 3.09294787065870630e-02
314 3 5 -1.00222965717159190e-01
314 4 0 -2.87494454249972720e-01
314 4 1 3.65962527355700590e-02
314 4 2 9.44527234349845091e-01
314 4 3 3.09294787065870179e-02
314 4 4 4.46428571428571577e-02
314 4 5 -1.44659390589461118e-01
314 5 0 9.31588505112180609e-01
314 5 1 -1.18585412256313777e-01
314 5 2 2.93483922046847756e-01
314 5 3 -1.00222965717159135e-01
314 5 4 -1.44659390589461201e-01
314 5 5 -3.12500000000000208e-02
315 0 0 1.09890109890110419e-02
315 0 1 9.07841299003202401e-02
315 0 2 1.68905781856476644e-01
315 0 3 9.70523172123938654e-02
315 0 5 9.76570103973534720e-01
315 1 0 9.07841299003202262e-02
315 1 1 -9.37499999999997918e-02
315 1 2 1.35662990956946727e-01
